N�MERO_PEDIDO;QUANTIDADE_ENCOMENDADA; PRE�O_CADA ;N�MERO_LINHA_ORDEM; VENDA ;DATA_PEDIDO;STATUS;LINHA_PRODUTO;NOME_CLIENTE;ENDERE�O;CIDADE;PAIS;CONTATO_SOBRENOME;CONTATO_NOME;TAMANHO_NEG�CIO
10382;34; $54,84 ;9; $1.864,56 ;17/02/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10411;34; $105,20 ;4; $3.576,80 ;01/05/2020;Shipped;Classic Cars;Quebec Home Shopping Network;43 rue St. Laurent;Montreal;Canada;Fresnisre;Jean;Medium
10424;46; $80,92 ;1; $3.722,32 ;31/05/2020;In Process;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10106;32; $124,58 ;1; $3.986,56 ;17/02/2018;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Medium
10120;24; $142,38 ;7; $3.417,12 ;29/04/2018;Shipped;Planes;Australian Collectors, Co.;636 St Kilda Road;Melbourne;Australia;Ferguson;Peter;Medium
10133;27; $99,67 ;2; $2.691,09 ;27/06/2018;Shipped;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10145;20; $137,63 ;13; $2.752,60 ;25/08/2018;Shipped;Planes;Toys4GrownUps.com;78934 Hillside Dr.;Pasadena;USA;Young;Julie;Small
10168;36; $125,77 ;8; $4.527,72 ;28/10/2018;Shipped;Planes;Technics Stores Inc.;9408 Furth Circle;Burlingame;USA;Hirano;Juri;Medium
10188;29; $136,45 ;8; $3.957,05 ;18/11/2018;Shipped;Planes;Herkku Gifts;Drammen 121, PR 744 Sentrum;Bergen;Norway;Oeztan;Veysel;Medium
10210;25; $112,72 ;6; $2.818,00 ;12/01/2019;Shipped;Planes;Osaka Souveniers Co.;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;Osaka;Japan;Kentary;Mory;Small
10223;29; $110,34 ;8; $3.199,86 ;20/02/2019;Shipped;Planes;Australian Collectors, Co.;636 St Kilda Road;Melbourne;Australia;Ferguson;Peter;Medium
10235;25; $96,11 ;2; $2.402,75 ;02/04/2019;Shipped;Planes;Royal Canadian Collectables, Ltd.;23 Tsawassen Blvd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10250;44; $137,63 ;3; $6.055,72 ;11/05/2019;Shipped;Planes;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Medium
10263;47; $116,28 ;9; $5.465,16 ;28/06/2019;Shipped;Planes;Gift Depot Inc.;25593 South Bay Ln.;Bridgewater;USA;King;Julie;Medium
10275;48; $132,89 ;8; $6.378,72 ;23/07/2019;Shipped;Planes;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10285;45; $119,84 ;13; $5.392,80 ;27/08/2019;Shipped;Planes;Marta's Replicas Co.;39323 Spinnaker Dr.;Cambridge;USA;Hernandez;Marta;Medium
10297;35; $113,90 ;3; $3.986,50 ;16/09/2019;Shipped;Planes;Clover Collections, Co.;25 Maiden Lane;Dublin;Ireland;Cassidy;Dean;Medium
10308;31; $129,33 ;6; $4.009,23 ;15/10/2019;Shipped;Planes;Mini Classics;3758 North Pendale Street;White Plains;USA;Frick;Steve;Medium
10318;50; $142,38 ;8; $7.119,00 ;02/11/2019;Shipped;Planes;Diecast Classics Inc.;7586 Pompton St.;Allentown;USA;Yu;Kyung;Large
10328;33; $123,40 ;11; $4.072,20 ;12/11/2019;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Medium
10340;29; $141,19 ;6; $4.094,51 ;24/11/2019;Shipped;Planes;Enaco Distributors;Rambla de Catalu¤a, 23;Barcelona;Spain;Saavedra;Eduardo;Medium
10353;48; $68,80 ;4; $3.302,40 ;04/12/2019;Shipped;Planes;Gift Ideas Corp.;2440 Pompton St.;Glendale;USA;Lewis;Dan;Medium
10361;44; $72,42 ;5; $3.186,48 ;17/12/2019;Shipped;Planes;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Medium
10375;25; $66,73 ;10; $1.668,25 ;03/02/2020;Shipped;Planes;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Small
10388;50; $143,09 ;3; $7.154,50 ;03/03/2020;Shipped;Planes;FunGiftIdeas.com;1785 First Street;New Bedford;USA;Benitez;Violeta;Large
10398;23; $122,21 ;9; $2.810,83 ;30/03/2020;Shipped;Planes;Reims Collectables;59 rue de l'Abbaye;Reims;France;Henriot;Paul;Small
10401;21; $96,11 ;2; $2.018,31 ;03/04/2020;On Hold;Planes;Tekni Collectables Inc.;7476 Moss Rd.;Newark;USA;Brown;William;Small
10416;41; $137,63 ;3; $5.642,83 ;10/05/2020;Shipped;Planes;L'ordine Souveniers;Strada Provinciale 124;Reggio Emilia;Italy;Moroni;Maurizio;Medium
10106;44; $74,40 ;8; $3.273,60 ;17/02/2018;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Medium
10120;43; $76,00 ;14; $3.268,00 ;29/04/2018;Shipped;Planes;Australian Collectors, Co.;636 St Kilda Road;Melbourne;Australia;Ferguson;Peter;Medium
10143;28; $96,00 ;3; $2.688,00 ;10/08/2018;Shipped;Planes;Mini Creations Ltd.;4575 Hillside Dr.;New Bedford;USA;Tam;Wing C;Small
10155;43; $86,40 ;1; $3.715,20 ;06/10/2018;Shipped;Planes;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Medium
10168;48; $96,00 ;15; $4.608,00 ;28/10/2018;Shipped;Planes;Technics Stores Inc.;9408 Furth Circle;Burlingame;USA;Hirano;Juri;Medium
10199;38; $82,40 ;3; $3.131,20 ;01/12/2018;Shipped;Planes;West Coast Collectables Co.;3675 Furth Circle;Burbank;USA;Thompson;Steve;Medium
10210;31; $86,40 ;13; $2.678,40 ;12/01/2019;Shipped;Planes;Osaka Souveniers Co.;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;Osaka;Japan;Kentary;Mory;Small
10223;26; $67,20 ;15; $1.747,20 ;20/02/2019;Shipped;Planes;Australian Collectors, Co.;636 St Kilda Road;Melbourne;Australia;Ferguson;Peter;Small
10235;32; $92,00 ;9; $2.944,00 ;02/04/2019;Shipped;Planes;Royal Canadian Collectables, Ltd.;23 Tsawassen Blvd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10250;44; $67,20 ;10; $2.956,80 ;11/05/2019;Shipped;Planes;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Small
10262;27; $76,00 ;5; $2.052,00 ;24/06/2019;Cancelled;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10275;43; $73,60 ;15; $3.164,80 ;23/07/2019;Shipped;Planes;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10284;25; $69,60 ;7; $1.740,00 ;21/08/2019;Shipped;Planes;Norway Gifts By Mail, Co.;Drammensveien 126 A, PB 744 Sentrum;Oslo;Norway;Klaeboe;Jan;Small
10296;22; $80,80 ;3; $1.777,60 ;15/09/2019;Shipped;Planes;Bavarian Collectables Imports, Co.;Hansastr. 15;Munich;Germany;Donnermeyer;Michael;Small
10308;21; $87,20 ;13; $1.831,20 ;15/10/2019;Shipped;Planes;Mini Classics;3758 North Pendale Street;White Plains;USA;Frick;Steve;Small
10316;48; $75,20 ;5; $3.609,60 ;01/11/2019;Shipped;Planes;giftsbymail.co.uk;Garden House Crowther Way;Cowes;UK;Bennett;Helen;Medium
10328;33; $64,00 ;13; $2.112,00 ;12/11/2019;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Small
10341;34; $107,18 ;5; $3.644,12 ;24/11/2019;Shipped;Planes;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Medium
10353;43; $81,95 ;6; $3.523,85 ;04/12/2019;Shipped;Planes;Gift Ideas Corp.;2440 Pompton St.;Glendale;USA;Lewis;Dan;Medium
10361;44; $113,68 ;10; $5.001,92 ;17/12/2019;Shipped;Planes;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Medium
10375;44; $118,38 ;11; $5.208,72 ;03/02/2020;Shipped;Planes;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10386;32; $94,34 ;17; $3.018,88 ;01/03/2020;Resolved;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10398;29; $65,60 ;10; $1.902,40 ;30/03/2020;Shipped;Planes;Reims Collectables;59 rue de l'Abbaye;Reims;France;Henriot;Paul;Small
10401;77; $92,00 ;9; $7.084,00 ;03/04/2020;On Hold;Planes;Tekni Collectables Inc.;7476 Moss Rd.;Newark;USA;Brown;William;Large
10416;39; $67,20 ;10; $2.620,80 ;10/05/2020;Shipped;Planes;L'ordine Souveniers;Strada Provinciale 124;Reggio Emilia;Italy;Moroni;Maurizio;Small
10105;39; $81,14 ;6; $3.164,46 ;11/02/2018;Shipped;Ships;Danish Wholesale Imports;Vinb'ltet 34;Kobenhavn;Denmark;Petersen;Jytte;Medium
10118;36; $117,20 ;1; $4.219,20 ;21/04/2018;Shipped;Ships;Enaco Distributors;Rambla de Catalu¤a, 23;Barcelona;Spain;Saavedra;Eduardo;Medium
10129;42; $91,15 ;6; $3.828,30 ;12/06/2018;Shipped;Ships;Stylish Desk Decors, Co.;35 King George;London;UK;Brown;Ann;Medium
10142;21; $111,19 ;3; $2.334,99 ;08/08/2018;Shipped;Ships;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10153;50; $88,15 ;2; $4.407,50 ;28/09/2018;Shipped;Ships;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10167;24; $117,20 ;13; $2.812,80 ;23/10/2018;Cancelled;Ships;Scandinavian Gift Ideas;?kergatan 24;Boras;Sweden;Larsson;Maria;Small
10177;44; $92,16 ;4; $4.055,04 ;07/11/2018;Shipped;Ships;CAF Imports;Merchants House, 27-30 Merchant's Quay;Madrid;Spain;Fernandez;Jesus;Medium
10185;37; $105,18 ;4; $3.891,66 ;14/11/2018;Shipped;Ships;Mini Creations Ltd.;4575 Hillside Dr.;New Bedford;USA;Tam;Wing C;Medium
10197;27; $92,16 ;10; $2.488,32 ;26/11/2018;Shipped;Ships;Enaco Distributors;Rambla de Catalu¤a, 23;Barcelona;Spain;Saavedra;Eduardo;Small
10208;37; $120,20 ;4; $4.447,40 ;02/01/2019;Shipped;Ships;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Medium
10222;38; $110,19 ;16; $4.187,22 ;19/02/2019;Shipped;Ships;Collectable Mini Designs Co.;361 Furth Circle;San Diego;USA;Thompson;Valarie;Medium
10232;48; $96,16 ;1; $4.615,68 ;20/03/2019;Shipped;Ships;giftsbymail.co.uk;Garden House Crowther Way;Cowes;UK;Bennett;Helen;Medium
10248;30; $108,18 ;7; $3.245,40 ;07/05/2019;Cancelled;Ships;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Medium
10261;25; $88,15 ;5; $2.203,75 ;17/06/2019;Shipped;Ships;Quebec Home Shopping Network;43 rue St. Laurent;Montreal;Canada;Fresnisre;Jean;Small
10273;40; $86,15 ;8; $3.446,00 ;21/07/2019;Shipped;Ships;Petit Auto;Rue Joseph-Bens 532;Bruxelles;Belgium;Dewey;Catherine;Medium
10283;22; $88,15 ;10; $1.939,30 ;20/08/2019;Shipped;Ships;Royal Canadian Collectables, Ltd.;23 Tsawassen Blvd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10295;34; $102,17 ;5; $3.473,78 ;10/09/2019;Shipped;Ships;Gifts4AllAges.com;8616 Spinnaker Dr.;Boston;USA;Yoshido;Juri;Medium
10306;32; $90,15 ;4; $2.884,80 ;14/10/2019;Shipped;Ships;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Small
10315;31; $86,15 ;3; $2.670,65 ;29/10/2019;Shipped;Ships;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Small
10327;43; $80,00 ;2; $3.440,00 ;10/11/2019;Resolved;Ships;Danish Wholesale Imports;Vinb'ltet 34;Kobenhavn;Denmark;Petersen;Jytte;Medium
10337;31; $89,38 ;1; $2.770,78 ;21/11/2019;Shipped;Ships;Classic Legends Inc.;5905 Pompton St.;NYC;USA;Hernandez;Maria;Small
10350;31; $77,34 ;13; $2.397,54 ;02/12/2019;Shipped;Ships;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10373;34; $96,34 ;2; $3.275,56 ;31/01/2020;Shipped;Ships;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Medium
10386;45; $92,08 ;2; $4.143,60 ;01/03/2020;Resolved;Ships;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10397;48; $108,18 ;3; $5.192,64 ;28/03/2020;Shipped;Ships;Alpha Cognac;1 rue Alsace-Lorraine;Toulouse;France;Roulet;Annette;Medium
10414;28; $108,18 ;7; $3.029,04 ;06/05/2020;On Hold;Ships;Gifts4AllAges.com;8616 Spinnaker Dr.;Boston;USA;Yoshido;Juri;Medium
10105;22; $116,19 ;7; $2.556,18 ;11/02/2018;Shipped;Ships;Danish Wholesale Imports;Vinb'ltet 34;Kobenhavn;Denmark;Petersen;Jytte;Small
10117;45; $83,42 ;1; $3.753,90 ;16/04/2018;Shipped;Ships;Dragon Souveniers, Ltd.;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;Singapore;Singapore;Natividad;Eric;Medium
10129;30; $85,41 ;7; $2.562,30 ;12/06/2018;Shipped;Ships;Stylish Desk Decors, Co.;35 King George;London;UK;Brown;Ann;Small
10142;38; $85,41 ;4; $3.245,58 ;08/08/2018;Shipped;Ships;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10153;20; $110,23 ;3; $2.204,60 ;28/09/2018;Shipped;Ships;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10167;28; $107,25 ;14; $3.003,00 ;23/10/2018;Cancelled;Ships;Scandinavian Gift Ideas;?kergatan 24;Boras;Sweden;Larsson;Maria;Medium
10177;24; $105,27 ;5; $2.526,48 ;07/11/2018;Shipped;Ships;CAF Imports;Merchants House, 27-30 Merchant's Quay;Madrid;Spain;Fernandez;Jesus;Small
10185;22; $79,45 ;5; $1.747,90 ;14/11/2018;Shipped;Ships;Mini Creations Ltd.;4575 Hillside Dr.;New Bedford;USA;Tam;Wing C;Small
10197;35; $93,35 ;11; $3.267,25 ;26/11/2018;Shipped;Ships;Enaco Distributors;Rambla de Catalu¤a, 23;Barcelona;Spain;Saavedra;Eduardo;Medium
10208;33; $85,41 ;5; $2.818,53 ;02/01/2019;Shipped;Ships;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Small
10222;31; $95,34 ;17; $2.955,54 ;19/02/2019;Shipped;Ships;Collectable Mini Designs Co.;361 Furth Circle;San Diego;USA;Thompson;Valarie;Small
10232;35; $82,43 ;2; $2.885,05 ;20/03/2019;Shipped;Ships;giftsbymail.co.uk;Garden House Crowther Way;Cowes;UK;Bennett;Helen;Small
10248;35; $90,37 ;8; $3.162,95 ;07/05/2019;Cancelled;Ships;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Medium
10261;50; $81,43 ;6; $4.071,50 ;17/06/2019;Shipped;Ships;Quebec Home Shopping Network;43 rue St. Laurent;Montreal;Canada;Fresnisre;Jean;Medium
10273;26; $114,21 ;9; $2.969,46 ;21/07/2019;Shipped;Ships;Petit Auto;Rue Joseph-Bens 532;Bruxelles;Belgium;Dewey;Catherine;Small
10283;38; $89,38 ;11; $3.396,44 ;20/08/2019;Shipped;Ships;Royal Canadian Collectables, Ltd.;23 Tsawassen Blvd.;Tsawassen;Canada;Lincoln;Elizabeth;Medium
10294;45; $104,28 ;1; $4.692,60 ;10/09/2019;Shipped;Ships;Online Mini Collectables;7635 Spinnaker Dr.;Brickhaven;USA;Barajas;Miguel;Medium
10306;30; $117,19 ;5; $3.515,70 ;14/10/2019;Shipped;Ships;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Medium
10315;37; $91,37 ;4; $3.380,69 ;29/10/2019;Shipped;Ships;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10327;37; $86,61 ;3; $3.204,57 ;10/11/2019;Resolved;Ships;Danish Wholesale Imports;Vinb'ltet 34;Kobenhavn;Denmark;Petersen;Jytte;Medium
10337;36; $71,89 ;7; $2.588,04 ;21/11/2019;Shipped;Ships;Classic Legends Inc.;5905 Pompton St.;NYC;USA;Hernandez;Maria;Small
10350;25; $114,19 ;16; $2.854,75 ;02/12/2019;Shipped;Ships;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10373;37; $108,80 ;8; $4.025,60 ;31/01/2020;Shipped;Ships;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Medium
10386;30; $95,48 ;3; $2.864,40 ;01/03/2020;Resolved;Ships;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10397;36; $105,27 ;2; $3.789,72 ;28/03/2020;Shipped;Ships;Alpha Cognac;1 rue Alsace-Lorraine;Toulouse;France;Roulet;Annette;Medium
10414;27; $90,37 ;8; $2.439,99 ;06/05/2020;On Hold;Ships;Gifts4AllAges.com;8616 Spinnaker Dr.;Boston;USA;Yoshido;Juri;Small
10106;48; $61,44 ;10; $2.949,12 ;17/02/2018;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Small
10119;26; $59,22 ;1; $1.539,72 ;28/04/2018;Shipped;Planes;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Small
10131;26; $85,13 ;2; $2.213,38 ;16/06/2018;Shipped;Planes;Gift Ideas Corp.;2440 Pompton St.;Glendale;USA;Lewis;Dan;Small
10143;34; $85,87 ;5; $2.919,58 ;10/08/2018;Shipped;Planes;Mini Creations Ltd.;4575 Hillside Dr.;New Bedford;USA;Tam;Wing C;Small
10155;44; $85,87 ;3; $3.778,28 ;06/10/2018;Shipped;Planes;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Medium
10168;39; $82,91 ;17; $3.233,49 ;28/10/2018;Shipped;Planes;Technics Stores Inc.;9408 Furth Circle;Burlingame;USA;Hirano;Juri;Medium
10178;45; $76,25 ;2; $3.431,25 ;08/11/2018;Shipped;Planes;Alpha Cognac;1 rue Alsace-Lorraine;Toulouse;France;Roulet;Annette;Medium
10198;40; $63,67 ;2; $2.546,80 ;27/11/2018;Shipped;Planes;Cruz & Sons Co.;15 McCallum Street - NatWest Center #13-03;Makati City;Philippines;Cruz;Arnold;Small
10210;42; $70,33 ;15; $2.953,86 ;12/01/2019;Shipped;Planes;Osaka Souveniers Co.;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;Osaka;Japan;Kentary;Mory;Small
10222;43; $74,03 ;2; $3.183,29 ;19/02/2019;Shipped;Planes;Collectable Mini Designs Co.;361 Furth Circle;San Diego;USA;Thompson;Valarie;Medium
10235;34; $72,55 ;11; $2.466,70 ;02/04/2019;Shipped;Planes;Royal Canadian Collectables, Ltd.;23 Tsawassen Blvd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10250;38; $62,19 ;12; $2.363,22 ;11/05/2019;Shipped;Planes;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Small
10262;35; $71,07 ;7; $2.487,45 ;24/06/2019;Cancelled;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10275;31; $72,55 ;17; $2.249,05 ;23/07/2019;Shipped;Planes;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Small
10284;32; $64,41 ;9; $2.061,12 ;21/08/2019;Shipped;Planes;Norway Gifts By Mail, Co.;Drammensveien 126 A, PB 744 Sentrum;Oslo;Norway;Klaeboe;Jan;Small
10296;47; $86,62 ;5; $4.071,14 ;15/09/2019;Shipped;Planes;Bavarian Collectables Imports, Co.;Hansastr. 15;Munich;Germany;Donnermeyer;Michael;Medium
10308;39; $68,11 ;15; $2.656,29 ;15/10/2019;Shipped;Planes;Mini Classics;3758 North Pendale Street;White Plains;USA;Frick;Steve;Small
10316;44; $62,19 ;7; $2.736,36 ;01/11/2019;Shipped;Planes;giftsbymail.co.uk;Garden House Crowther Way;Cowes;UK;Bennett;Helen;Small
10328;39; $85,87 ;12; $3.348,93 ;12/11/2019;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Medium
10339;50; $57,86 ;8; $2.893,00 ;23/11/2019;Shipped;Planes;Tokyo Collectables, Ltd;2-2-8 Roppongi;Minato-ku;Japan;Shimamura;Akiko;Small
10352;22; $75,51 ;1; $1.661,22 ;03/12/2019;Shipped;Planes;Auto-Moto Classics Inc.;16780 Pompton St.;Brickhaven;USA;Taylor;Leslie;Small
10361;35; $122,21 ;11; $4.277,35 ;17/12/2019;Shipped;Planes;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Medium
10373;45; $55,62 ;17; $2.502,90 ;31/01/2020;Shipped;Planes;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Small
10386;44; $86,40 ;15; $3.801,60 ;01/03/2020;Resolved;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10398;36; $87,36 ;12; $3.144,96 ;30/03/2020;Shipped;Planes;Reims Collectables;59 rue de l'Abbaye;Reims;France;Henriot;Paul;Medium
10401;28; $72,55 ;11; $2.031,40 ;03/04/2020;On Hold;Planes;Tekni Collectables Inc.;7476 Moss Rd.;Newark;USA;Brown;William;Small
10416;43; $62,19 ;12; $2.674,17 ;10/05/2020;Shipped;Planes;L'ordine Souveniers;Strada Provinciale 124;Reggio Emilia;Italy;Moroni;Maurizio;Small
10106;48; $52,64 ;15; $2.526,72 ;17/02/2018;Shipped;Planes;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Small
10119;28; $48,17 ;6; $1.348,76 ;28/04/2018;Shipped;Planes;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Small
10131;21; $41,71 ;7; $875,91 ;16/06/2018;Shipped;Planes;Gift Ideas Corp.;2440 Pompton St.;Glendale;USA;Lewis;Dan;Small
10143;37; $50,65 ;10; $1.874,05 ;10/08/2018;Shipped;Planes;Mini Creations Ltd.;4575 Hillside Dr.;New Bedford;USA;Tam;Wing C;Small
10155;34; $49,16 ;8; $1.671,44 ;06/10/2018;Shipped;Planes;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Small
10167;40; $41,71 ;4; $1.668,40 ;23/10/2018;Cancelled;Planes;Scandinavian Gift Ideas;?kergatan 24;Boras;Sweden;Larsson;Maria;Small
10178;45; $51,15 ;7; $2.301,75 ;08/11/2018;Shipped;Planes;Alpha Cognac;1 rue Alsace-Lorraine;Toulouse;France;Roulet;Annette;Small
10186;28; $52,14 ;4; $1.459,92 ;14/11/2018;Shipped;Planes;Double Decker Gift Stores, Ltd;120 Hanover Sq.;London;UK;Hardy;Thomas;Small
10197;29; $41,71 ;1; $1.209,59 ;26/11/2018;Shipped;Planes;Enaco Distributors;Rambla de Catalu¤a, 23;Barcelona;Spain;Saavedra;Eduardo;Small
10222;31; $45,69 ;7; $1.416,39 ;19/02/2019;Shipped;Planes;Collectable Mini Designs Co.;361 Furth Circle;San Diego;USA;Thompson;Valarie;Small
10249;32; $57,61 ;3; $1.843,52 ;08/05/2019;Shipped;Planes;Cambridge Collectables Co.;4658 Baden Av.;Cambridge;USA;Tseng;Kyung;Small
10262;21; $57,11 ;12; $1.199,31 ;24/06/2019;Cancelled;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10274;32; $58,60 ;4; $1.875,20 ;21/07/2019;Shipped;Planes;Collectables For Less Inc.;7825 Douglas Av.;Brickhaven;USA;Nelson;Allen;Small
10283;43; $57,61 ;1; $2.477,23 ;20/08/2019;Shipped;Planes;Royal Canadian Collectables, Ltd.;23 Tsawassen Blvd.;Tsawassen;Canada;Lincoln;Elizabeth;Small
10296;21; $45,19 ;10; $948,99 ;15/09/2019;Shipped;Planes;Bavarian Collectables Imports, Co.;Hansastr. 15;Munich;Germany;Donnermeyer;Michael;Small
10307;34; $53,63 ;4; $1.823,42 ;14/10/2019;Shipped;Planes;Classic Gift Ideas, Inc;782 First Street;Philadelphia;USA;Cervantes;Francisca;Small
10316;34; $43,70 ;12; $1.485,80 ;01/11/2019;Shipped;Planes;giftsbymail.co.uk;Garden House Crowther Way;Cowes;UK;Bennett;Helen;Small
10329;44; $86,13 ;8; $3.789,72 ;15/11/2019;Shipped;Planes;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Medium
10339;27; $76,31 ;6; $2.060,37 ;23/11/2019;Shipped;Planes;Tokyo Collectables, Ltd;2-2-8 Roppongi;Minato-ku;Japan;Shimamura;Akiko;Small
10352;49; $52,64 ;4; $2.579,36 ;03/12/2019;Shipped;Planes;Auto-Moto Classics Inc.;16780 Pompton St.;Brickhaven;USA;Taylor;Leslie;Small
10361;23; $95,20 ;12; $2.189,60 ;17/12/2019;Shipped;Planes;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Small
10373;25; $64,97 ;9; $1.624,25 ;31/01/2020;Shipped;Planes;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Small
10386;50; $87,15 ;16; $4.357,50 ;01/03/2020;Resolved;Planes;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10398;34; $40,22 ;1; $1.367,48 ;30/03/2020;Shipped;Planes;Reims Collectables;59 rue de l'Abbaye;Reims;France;Henriot;Paul;Small
10400;20; $56,12 ;4; $1.122,40 ;01/04/2020;Shipped;Planes;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Small
10415;42; $57,61 ;3; $2.419,62 ;09/05/2020;Disputed;Planes;Australian Collectables, Ltd;7 Allen Street;Glen Waverly;Australia;Connery;Sean;Small
10105;25; $56,78 ;8; $1.419,50 ;11/02/2018;Shipped;Ships;Danish Wholesale Imports;Vinb'ltet 34;Kobenhavn;Denmark;Petersen;Jytte;Small
10117;50; $43,68 ;2; $2.184,00 ;16/04/2018;Shipped;Ships;Dragon Souveniers, Ltd.;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;Singapore;Singapore;Natividad;Eric;Small
